time,total_charge_mC,total_charge_mAh,total_energy_mJ
497664,27.34761856201172,0.007596560711669923,82.04285568603515
488959,26.86925680511475,0.007463682445865208,80.60777041534425
466689,25.645539681701663,0.007123761022694906,76.93661904510499
499200,27.432030517578124,0.007620008477105035,82.29609155273438
495103,27.206889185485842,0.0075574692181905115,81.62066755645752
523776,28.782458720703126,0.007995127422417536,86.34737616210938
466433,25.631444461975097,0.0071198456838819715,76.8943333859253
457472,25.139046323242187,0.00698306842312283,75.41713896972657
538112,29.57026166748047,0.008213961574300129,88.7107850024414
452095,24.843585752868652,0.006900996042463515,74.53075725860596
489217,26.883447460021973,0.007467624294450547,80.65034238006592
544256,29.90786493408203,0.008307740259467232,89.72359480224611
441855,24.28088768157959,0.006744691022660997,72.84266304473877
503296,27.657083330078127,0.007682523147243925,82.97124999023438
508929,27.96662880523682,0.007768508001454672,83.89988641571045
534016,29.34513365966797,0.008151426016574436,88.03540097900392
408862,22.467915521850585,0.006241087644958496,67.40374656555176
513505,28.218058900451663,0.007838349694569906,84.65417670135498
499969,27.47426193511963,0.00763173942642212,82.42278580535888
486400,26.728641418457034,0.007424622616238064,80.18592425537109
494591,27.17873451263428,0.007549648475731744,81.53620353790285
507905,27.910340638732908,0.007752872399648031,83.73102191619873
508672,27.952493344726562,0.007764581484646267,83.85748003417967
484864,26.644225922851565,0.007401173867458768,79.93267776855468
497152,27.31948201660156,0.0075887450046115456,81.95844604980468
476672,26.1940718359375,0.007276131065538194,78.58221550781249
485120,26.65831680908203,0.0074050880025227864,79.97495042724609
470528,25.85649762207031,0.007182360450575087,77.56949286621094
499199,27.431983623962406,0.007619995451100667,82.2959508718872
495105,27.206973695373534,0.007557492693159316,81.6209210861206
506636,27.840633055419925,0.00773350918206109,83.52189916625977
480768,26.419164992675782,0.00733865694240994,79.25749497802735
460288,25.293798818359374,0.007026055227322049,75.88139645507813
