time,total_charge_mC,total_charge_mAh,total_energy_mJ
491521,27.009990655822754,0.007502775182172987,81.02997196746828
491521,27.01001122467041,0.007502780895741781,81.03003367401124
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491520,27.009972326660154,0.007502770090738933,81.02991697998047
491518,27.00983123718262,0.007502730899217394,81.02949371154786
491522,27.010066174926756,0.0075027961597018775,81.03019852478026
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491520,27.009972326660154,0.007502770090738933,81.02991697998047
491518,27.00983825622559,0.007502732848951552,81.02951476867676
491522,27.010066663208008,0.007502796295335558,81.03019998962402
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491518,27.00984582458496,0.007502734951273601,81.0295374737549
491520,27.009935156250002,0.0075027597656249995,81.02980546875
491522,27.010065686645508,0.007502796024068197,81.03019705993653
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491520,27.009972326660154,0.007502770090738933,81.02991697998047
491519,27.009896136169434,0.007502748926713733,81.02968840850829
491521,27.010011712951663,0.007502781031375461,81.03003513885498
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491520,27.009972326660154,0.007502770090738933,81.02991697998047
491519,27.009896807556153,0.007502749113210043,81.02969042266847
491521,27.010517267150878,0.007502921463097466,81.03155180145265
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491518,27.00986035095215,0.007502738986375598,81.02958105285646
491521,27.00999022857666,0.0075027750634935175,81.02997068572999
491521,27.01001091949463,0.00750278081097073,81.0300327584839
491520,27.00995499267578,0.007502765275743273,81.02986497802735
491516,27.00973732788086,0.007502704813300239,81.0292119836426
491520,27.00993277587891,0.007502759104410807,81.02979832763671
491522,27.010063428344726,0.007502795396762424,81.03019028503418
491520,27.009952307128906,0.007502764529758029,81.02985692138672
491520,27.00996396484375,0.007502767768012153,81.02989189453125
491520,27.009934606933594,0.007502759613037108,81.02980382080078
491522,27.010065564575196,0.007502795990159776,81.03019669372559
491520,27.009952062988283,0.007502764461941189,81.02985618896484
491518,27.009855346069337,0.007502737596130371,81.02956603820802
491518,27.009828612670898,0.007502730170186361,81.0294858380127
491522,27.010063306274414,0.007502795362854004,81.03018991882324
491520,27.009943212890622,0.007502762003580729,81.02982963867187
491518,27.009844237670897,0.0075027345104641385,81.02953271301271
491520,27.009932470703124,0.007502759019639757,81.02979741210937
491522,27.010062940063474,0.007502795261128743,81.03018882019042
491520,27.009943212890622,0.007502762003580729,81.02982963867187
491518,27.00984161315918,0.007502733781433106,81.02952483947755
491520,27.009932409667968,0.007502759002685547,81.0297972290039
491524,27.01017290161133,0.007502825806003147,81.03051870483398
491520,27.009951696777343,0.007502764360215929,81.02985509033203
491520,27.009964331054686,0.007502767869737414,81.02989299316407
491518,27.009841002807615,0.007502733611891005,81.02952300842287
491522,27.01006599182129,0.007502796108839247,81.03019797546385
491520,27.009954748535154,0.007502765207926432,81.02986424560547
491518,27.009856383666992,0.007502737884351943,81.02956915100097
491520,27.009935095214843,0.00750275974867079,81.02980528564453
491522,27.010065625610352,0.007502796007113986,81.03019687683106
491520,27.00995487060547,0.007502765241834852,81.02986461181641
491518,27.009846434936524,0.007502735120815702,81.02953930480957
491520,27.009935095214843,0.00750275974867079,81.02980528564453
491522,27.010065625610352,0.007502796007113986,81.03019687683106
491520,27.009954931640625,0.007502765258789062,81.02986479492188
491520,27.009972265625,0.007502770073784722,81.029916796875
491518,27.00984081970215,0.007502733561028375,81.02952245910646
491534,27.010726310424808,0.007502979530673558,81.03217893127442
491532,27.010622818603515,0.007502950782945421,81.03186845581054
491521,27.010035577697753,0.007502787660471599,81.03010673309328
491517,27.00979191192627,0.007502719975535075,81.0293757357788
